split,method,seed,rows,task_success,hidden_mechanism_f1,false_abstention,unsafe_action,repair_precision,calibration_error,bloat_index,probe_efficiency,intervention_cost,oracle_regret,deployment_risk,robust_utility
latent_fixture_snag_shift,robust_mpc_fallback,5,192,0.71354,0.16216,0.03646,0.03646,0.00000,0.23569,0.49013,0.00000,0.03429,0.04993,0.22778,0.48088
latent_fixture_snag_shift,robust_mpc_fallback,6,192,0.71354,0.05607,0.06250,0.02604,0.00000,0.23668,0.50194,0.00000,0.03418,0.06546,0.23154,0.47193
latent_fixture_snag_shift,robust_mpc_fallback,7,192,0.68750,0.15748,0.03125,0.05208,0.00000,0.23221,0.50009,0.00000,0.03121,0.05333,0.23230,0.43432
latent_fixture_snag_shift,robust_mpc_fallback,8,192,0.72396,0.12371,0.05208,0.02083,0.00000,0.23906,0.48808,0.00000,0.03304,0.05504,0.22748,0.50248
latent_fixture_snag_shift,robust_mpc_fallback,9,192,0.60938,0.05882,0.07812,0.02604,0.00000,0.23868,0.49396,0.00000,0.03512,0.07419,0.22876,0.35874
latent_fixture_snag_shift,uncertainty_bloat_audit_v4,0,192,0.51042,0.46061,0.07812,0.16667,0.37500,0.17726,0.49250,0.66667,0.04287,0.11544,0.30826,0.06336
latent_fixture_snag_shift,uncertainty_bloat_audit_v4,1,192,0.59375,0.39521,0.06250,0.14583,0.25000,0.17693,0.50301,0.36364,0.04256,0.10713,0.31442,0.18067
latent_fixture_snag_shift,uncertainty_bloat_audit_v4,2,192,0.59375,0.47297,0.04688,0.13021,0.26471,0.17769,0.48632,0.26316,0.04568,0.08576,0.30511,0.22052
latent_fixture_snag_shift,uncertainty_bloat_audit_v4,3,192,0.59375,0.37333,0.06250,0.14583,0.27586,0.17784,0.50731,0.50000,0.04115,0.10718,0.31711,0.17989
latent_fixture_snag_shift,uncertainty_bloat_audit_v4,4,192,0.66146,0.44444,0.03646,0.15104,0.32609,0.17251,0.49901,0.41176,0.04766,0.09472,0.31644,0.25865
latent_fixture_snag_shift,uncertainty_bloat_audit_v4,5,192,0.58854,0.53254,0.10417,0.14583,0.18750,0.17719,0.49342,0.30000,0.05011,0.12540,0.31219,0.14875
latent_fixture_snag_shift,uncertainty_bloat_audit_v4,6,192,0.64062,0.37179,0.04688,0.13021,0.12000,0.17819,0.50596,0.52941,0.04193,0.09486,0.31918,0.25900
latent_fixture_snag_shift,uncertainty_bloat_audit_v4,7,192,0.55729,0.45087,0.07812,0.16146,0.26471,0.17481,0.50793,0.35000,0.04865,0.12046,0.32127,0.10832
latent_fixture_snag_shift,uncertainty_bloat_audit_v4,8,192,0.50521,0.42953,0.10938,0.17708,0.19355,0.18263,0.49807,0.33333,0.04506,0.13203,0.31011,0.02134
latent_fixture_snag_shift,uncertainty_bloat_audit_v4,9,192,0.58854,0.44304,0.03125,0.12500,0.20000,0.17621,0.49456,0.45455,0.04099,0.08358,0.31183,0.22902
missing_contact_mode_shift,active_probe_then_plan,0,192,0.65104,0.59155,0.05208,0.14062,0.40909,0.11346,0.31128,0.68421,0.08342,0.08404,0.26001,0.30015
missing_contact_mode_shift,active_probe_then_plan,1,192,0.57292,0.54106,0.06771,0.13542,0.36170,0.11598,0.32340,0.48387,0.07217,0.09498,0.26753,0.21679
missing_contact_mode_shift,active_probe_then_plan,2,192,0.63542,0.61386,0.04688,0.13021,0.35294,0.11364,0.30815,0.48387,0.07706,0.08241,0.25900,0.30353
missing_contact_mode_shift,active_probe_then_plan,3,192,0.58854,0.66063,0.06250,0.11458,0.30909,0.11434,0.30868,0.71667,0.07331,0.08997,0.26565,0.26681
missing_contact_mode_shift,active_probe_then_plan,4,192,0.58333,0.49751,0.04167,0.15104,0.36765,0.11246,0.31926,0.52459,0.07618,0.08033,0.26418,0.22586
missing_contact_mode_shift,active_probe_then_plan,5,192,0.62500,0.55446,0.05208,0.17708,0.47170,0.11497,0.30841,0.63291,0.08076,0.07851,0.25816,0.23268
missing_contact_mode_shift,active_probe_then_plan,6,192,0.56250,0.60194,0.06771,0.17708,0.38095,0.11495,0.31062,0.62295,0.07670,0.09595,0.25997,0.15598
missing_contact_mode_shift,active_probe_then_plan,7,192,0.60938,0.56701,0.04688,0.13542,0.35714,0.11441,0.31536,0.53030,0.07519,0.07770,0.26269,0.27168
missing_contact_mode_shift,active_probe_then_plan,8,192,0.64583,0.58095,0.02604,0.15104,0.24242,0.11216,0.31258,0.50725,0.07805,0.07143,0.26482,0.30067
missing_contact_mode_shift,active_probe_then_plan,9,192,0.60417,0.54545,0.04688,0.20312,0.37288,0.11379,0.31652,0.58065,0.07425,0.09096,0.26016,0.17585
missing_contact_mode_shift,bayesian_model_expansion,0,192,0.54167,0.50746,0.11458,0.18229,0.27083,0.16913,0.42334,0.50000,0.05744,0.13834,0.28486,0.06307
missing_contact_mode_shift,bayesian_model_expansion,1,192,0.50521,0.59701,0.14583,0.13542,0.38596,0.17180,0.41682,0.62963,0.06604,0.14260,0.27871,0.06830
missing_contact_mode_shift,bayesian_model_expansion,2,192,0.57292,0.48421,0.09375,0.10417,0.32727,0.17030,0.41890,0.60000,0.06265,0.10971,0.27933,0.21381
missing_contact_mode_shift,bayesian_model_expansion,3,192,0.51562,0.56039,0.14583,0.12500,0.19231,0.16993,0.42257,0.76923,0.06400,0.14813,0.28556,0.08829
missing_contact_mode_shift,bayesian_model_expansion,4,192,0.55208,0.56716,0.13542,0.13021,0.35849,0.17165,0.41908,0.70000,0.06067,0.14046,0.27852,0.12842
missing_contact_mode_shift,bayesian_model_expansion,5,192,0.52083,0.58586,0.14583,0.15104,0.31034,0.17354,0.41402,0.55000,0.06307,0.14520,0.27563,0.06496
missing_contact_mode_shift,bayesian_model_expansion,6,192,0.58333,0.53023,0.10417,0.13021,0.30909,0.16947,0.41598,0.69231,0.06161,0.11975,0.27763,0.18362
missing_contact_mode_shift,bayesian_model_expansion,7,192,0.64583,0.58654,0.07812,0.10938,0.21818,0.16585,0.40797,0.66667,0.05437,0.10701,0.27621,0.29417
missing_contact_mode_shift,bayesian_model_expansion,8,192,0.62500,0.54187,0.06771,0.12500,0.32812,0.16506,0.40456,0.50000,0.05775,0.09642,0.27321,0.26313
missing_contact_mode_shift,bayesian_model_expansion,9,192,0.56250,0.54884,0.13021,0.13542,0.25424,0.16902,0.41291,0.68182,0.06307,0.13806,0.28046,0.13671
missing_contact_mode_shift,conformal_risk_gate,0,192,0.31250,0.25175,0.39583,0.09375,0.25000,0.32348,0.75906,0.00000,0.05412,0.32574,0.35705,-0.35925
missing_contact_mode_shift,conformal_risk_gate,1,192,0.35417,0.28169,0.46354,0.05729,0.00000,0.32457,0.76381,0.00000,0.06110,0.35908,0.35581,-0.32104
missing_contact_mode_shift,conformal_risk_gate,2,192,0.35417,0.28169,0.43750,0.04688,0.00000,0.32674,0.75881,0.00000,0.05714,0.34088,0.35129,-0.28545
missing_contact_mode_shift,conformal_risk_gate,3,192,0.35417,0.25352,0.39583,0.10417,0.00000,0.32231,0.76104,0.20000,0.05584,0.32402,0.35246,-0.33094
missing_contact_mode_shift,conformal_risk_gate,4,192,0.42188,0.19259,0.34375,0.08854,0.00000,0.32168,0.76094,0.00000,0.05183,0.29337,0.35561,-0.20516
missing_contact_mode_shift,conformal_risk_gate,5,192,0.42708,0.19118,0.44792,0.02604,0.00000,0.33069,0.76744,0.00000,0.05860,0.34351,0.35573,-0.19524
missing_contact_mode_shift,conformal_risk_gate,6,192,0.30208,0.25714,0.46354,0.06250,0.33333,0.32848,0.76524,0.33333,0.06063,0.35687,0.35320,-0.37889
missing_contact_mode_shift,conformal_risk_gate,7,192,0.39062,0.32857,0.43229,0.04167,0.25000,0.32535,0.75662,0.40000,0.06063,0.33400,0.35090,-0.23754
missing_contact_mode_shift,conformal_risk_gate,8,192,0.30208,0.21739,0.47396,0.05729,0.00000,0.32877,0.76206,1.00000,0.05990,0.36331,0.35466,-0.37885
missing_contact_mode_shift,conformal_risk_gate,9,192,0.35417,0.19259,0.44271,0.05208,0.00000,0.32868,0.76753,0.00000,0.05771,0.34461,0.35506,-0.29861
missing_contact_mode_shift,ensemble_variance_gate,0,192,0.40625,0.46243,0.22917,0.14583,0.46154,0.28334,0.58732,0.37500,0.04675,0.23045,0.34687,-0.16228
missing_contact_mode_shift,ensemble_variance_gate,1,192,0.37500,0.42353,0.25000,0.15104,0.23077,0.28788,0.59267,0.45455,0.04982,0.24263,0.35202,-0.21737
missing_contact_mode_shift,ensemble_variance_gate,2,192,0.41667,0.50000,0.27604,0.11979,0.26667,0.28837,0.58633,0.42857,0.05065,0.25267,0.34902,-0.15137
missing_contact_mode_shift,ensemble_variance_gate,3,192,0.42708,0.45614,0.28125,0.11458,0.33333,0.28660,0.59147,0.40000,0.05013,0.25657,0.34548,-0.13982
missing_contact_mode_shift,ensemble_variance_gate,4,192,0.48438,0.41772,0.22396,0.11458,0.00000,0.28419,0.59414,0.00000,0.04242,0.22841,0.35151,-0.04236
missing_contact_mode_shift,ensemble_variance_gate,5,192,0.46875,0.33987,0.27083,0.11979,0.25000,0.29108,0.60256,0.20000,0.04586,0.25213,0.35121,-0.09971
missing_contact_mode_shift,ensemble_variance_gate,6,192,0.38021,0.46067,0.22396,0.17188,0.27273,0.28341,0.58499,0.20000,0.04430,0.22963,0.34610,-0.21672
missing_contact_mode_shift,ensemble_variance_gate,7,192,0.45833,0.40491,0.19792,0.13021,0.23077,0.28388,0.58398,1.00000,0.04096,0.21083,0.34662,-0.06499
missing_contact_mode_shift,ensemble_variance_gate,8,192,0.43229,0.32468,0.22917,0.12500,0.16667,0.28586,0.59224,0.37500,0.04643,0.22684,0.34962,-0.10985
missing_contact_mode_shift,ensemble_variance_gate,9,192,0.43229,0.42767,0.26562,0.10938,0.30000,0.28847,0.59764,0.60000,0.04732,0.24695,0.34892,-0.11757
missing_contact_mode_shift,epistemic_ensemble_planner,0,192,0.51042,0.43023,0.09375,0.17708,0.26667,0.22205,0.51543,0.37500,0.04303,0.14147,0.31869,0.02513
missing_contact_mode_shift,epistemic_ensemble_planner,1,192,0.56771,0.42604,0.11979,0.15104,0.36364,0.22588,0.52080,0.42857,0.03870,0.15429,0.32072,0.09736
missing_contact_mode_shift,epistemic_ensemble_planner,2,192,0.50521,0.43114,0.14583,0.14583,0.26923,0.22819,0.52052,0.45455,0.04735,0.16422,0.31627,0.02249
missing_contact_mode_shift,epistemic_ensemble_planner,3,192,0.48438,0.46927,0.16146,0.14062,0.23077,0.22860,0.51786,0.84615,0.04954,0.17399,0.31915,-0.00321
missing_contact_mode_shift,epistemic_ensemble_planner,4,192,0.52083,0.50562,0.14062,0.10417,0.47619,0.22516,0.51171,0.44444,0.04443,0.15595,0.31400,0.09967
missing_contact_mode_shift,epistemic_ensemble_planner,5,192,0.54688,0.38217,0.12500,0.11979,0.37500,0.22952,0.52449,0.30000,0.04209,0.14872,0.31893,0.11364
missing_contact_mode_shift,epistemic_ensemble_planner,6,192,0.54167,0.37647,0.11458,0.16146,0.16667,0.22708,0.52533,0.40000,0.04375,0.15046,0.32145,0.05948
missing_contact_mode_shift,epistemic_ensemble_planner,7,192,0.52083,0.44828,0.12500,0.13542,0.22222,0.22648,0.51581,0.30769,0.04412,0.15095,0.31717,0.06884
missing_contact_mode_shift,epistemic_ensemble_planner,8,192,0.48958,0.54444,0.16146,0.08333,0.37500,0.22788,0.50795,0.60000,0.04500,0.16468,0.31237,0.08203
missing_contact_mode_shift,epistemic_ensemble_planner,9,192,0.48958,0.41860,0.14583,0.17188,0.16667,0.22979,0.52354,0.20000,0.04391,0.17049,0.31969,-0.02825
missing_contact_mode_shift,mc_dropout_uncertainty,0,192,0.44271,0.38272,0.21354,0.14062,0.22222,0.37144,0.68588,0.37500,0.04425,0.22930,0.39007,-0.13856
missing_contact_mode_shift,mc_dropout_uncertainty,1,192,0.39062,0.40252,0.25000,0.12500,0.09091,0.37375,0.68694,0.33333,0.04544,0.24917,0.39031,-0.19714
missing_contact_mode_shift,mc_dropout_uncertainty,2,192,0.34375,0.45783,0.29167,0.13542,0.00000,0.37587,0.68690,0.30000,0.05175,0.27153,0.39143,-0.28785
missing_contact_mode_shift,mc_dropout_uncertainty,3,192,0.45312,0.42169,0.30208,0.07812,0.27273,0.37412,0.68859,0.42857,0.05149,0.27134,0.39095,-0.11185
missing_contact_mode_shift,mc_dropout_uncertainty,4,192,0.46354,0.36250,0.19271,0.14062,0.28571,0.36797,0.68311,0.00000,0.04461,0.21484,0.38916,-0.10118
missing_contact_mode_shift,mc_dropout_uncertainty,5,192,0.48958,0.44311,0.27083,0.08333,0.11111,0.37473,0.68117,0.60000,0.04742,0.25369,0.38798,-0.05652
missing_contact_mode_shift,mc_dropout_uncertainty,6,192,0.45833,0.42424,0.24479,0.10417,0.21053,0.37390,0.68286,0.42857,0.04940,0.23955,0.38891,-0.09684
missing_contact_mode_shift,mc_dropout_uncertainty,7,192,0.46354,0.33987,0.21354,0.07812,0.16667,0.37192,0.68426,0.16667,0.04237,0.21868,0.38681,-0.03376
missing_contact_mode_shift,mc_dropout_uncertainty,8,192,0.38542,0.35065,0.29167,0.13542,0.14286,0.37704,0.69487,0.40000,0.04846,0.27153,0.38930,-0.24737
missing_contact_mode_shift,mc_dropout_uncertainty,9,192,0.50000,0.35762,0.20833,0.09896,0.28571,0.37166,0.68743,0.75000,0.04133,0.21931,0.38773,-0.02184
missing_contact_mode_shift,mean_world_model_mpc,0,192,0.50521,0.12598,0.06250,0.17708,0.50000,0.12962,0.32425,0.00000,0.02562,0.14043,0.28676,0.09354
missing_contact_mode_shift,mean_world_model_mpc,1,192,0.53125,0.11290,0.05729,0.19792,0.00000,0.12825,0.31990,0.00000,0.02505,0.13957,0.28462,0.09768
missing_contact_mode_shift,mean_world_model_mpc,2,192,0.52604,0.09917,0.05208,0.20833,0.00000,0.12940,0.31977,0.50000,0.02604,0.13504,0.28256,0.08355
missing_contact_mode_shift,mean_world_model_mpc,3,192,0.51562,0.11382,0.07292,0.14583,0.50000,0.12904,0.32483,0.00000,0.02693,0.14114,0.28350,0.13744
missing_contact_mode_shift,mean_world_model_mpc,4,192,0.54167,0.12698,0.07292,0.16667,0.00000,0.12918,0.32235,0.00000,0.02661,0.14475,0.28540,0.13661
missing_contact_mode_shift,mean_world_model_mpc,5,192,0.56771,0.10084,0.03125,0.19792,0.00000,0.13050,0.31973,0.00000,0.02250,0.12106,0.28178,0.15505
missing_contact_mode_shift,mean_world_model_mpc,6,192,0.45312,0.11475,0.06250,0.18750,1.00000,0.13069,0.31947,0.00000,0.02625,0.13779,0.28289,0.03077
missing_contact_mode_shift,mean_world_model_mpc,7,192,0.50000,0.10169,0.04688,0.14583,0.50000,0.12808,0.31733,0.00000,0.02484,0.12398,0.28080,0.14402
missing_contact_mode_shift,mean_world_model_mpc,8,192,0.53646,0.19355,0.06250,0.18229,0.00000,0.12933,0.31476,0.00000,0.02656,0.13758,0.28053,0.12192
missing_contact_mode_shift,mean_world_model_mpc,9,192,0.55729,0.13008,0.05208,0.17188,0.00000,0.12977,0.32053,0.00000,0.02682,0.12897,0.28229,0.16264
missing_contact_mode_shift,mechanics_gap_auditor_v5,0,192,0.59375,0.55605,0.08333,0.11458,0.31081,0.11731,0.33634,0.53488,0.07475,0.10032,0.25287,0.24978
missing_contact_mode_shift,mechanics_gap_auditor_v5,1,192,0.58854,0.58716,0.06250,0.15625,0.34722,0.11745,0.33261,0.64706,0.06824,0.09260,0.25081,0.20847
missing_contact_mode_shift,mechanics_gap_auditor_v5,2,192,0.65104,0.56604,0.07812,0.12500,0.39344,0.11829,0.33291,0.70968,0.06464,0.09887,0.24727,0.30124
missing_contact_mode_shift,mechanics_gap_auditor_v5,3,192,0.67708,0.64865,0.07812,0.09375,0.44444,0.11704,0.31847,0.62791,0.07652,0.08795,0.24045,0.37150
missing_contact_mode_shift,mechanics_gap_auditor_v5,4,192,0.68229,0.58986,0.07812,0.09375,0.37705,0.11672,0.33854,0.65789,0.06793,0.09221,0.25099,0.37193
missing_contact_mode_shift,mechanics_gap_auditor_v5,5,192,0.66667,0.54717,0.05729,0.09896,0.30000,0.11672,0.33446,0.59091,0.07188,0.07921,0.24794,0.36489
missing_contact_mode_shift,mechanics_gap_auditor_v5,6,192,0.57812,0.53140,0.08854,0.12500,0.43103,0.11783,0.33605,0.56410,0.06829,0.10061,0.24763,0.22081
missing_contact_mode_shift,mechanics_gap_auditor_v5,7,192,0.59375,0.61682,0.07292,0.13542,0.25676,0.11635,0.33092,0.62162,0.07110,0.09602,0.25127,0.23305
missing_contact_mode_shift,mechanics_gap_auditor_v5,8,192,0.59896,0.54206,0.09896,0.12500,0.39130,0.12078,0.33048,0.59091,0.07490,0.10338,0.24450,0.23515
missing_contact_mode_shift,mechanics_gap_auditor_v5,9,192,0.61458,0.61333,0.08854,0.15104,0.35135,0.11920,0.32532,0.65000,0.07376,0.10338,0.24445,0.22472
missing_contact_mode_shift,oracle_full_state_policy,0,192,0.73958,0.76027,0.04688,0.06771,0.47024,0.07009,0.06305,1.00000,0.08840,0.04839,0.12569,0.56614
missing_contact_mode_shift,oracle_full_state_policy,1,192,0.69271,0.76667,0.06250,0.10417,0.38596,0.06921,0.06579,1.00000,0.09246,0.06443,0.13373,0.45737
missing_contact_mode_shift,oracle_full_state_policy,2,192,0.75521,0.74576,0.06250,0.05208,0.41818,0.06833,0.06522,1.00000,0.09059,0.05686,0.12958,0.58914
missing_contact_mode_shift,oracle_full_state_policy,3,192,0.81250,0.75585,0.06250,0.02604,0.47826,0.06973,0.06079,1.00000,0.08793,0.05103,0.12185,0.68370
missing_contact_mode_shift,oracle_full_state_policy,4,192,0.75000,0.78261,0.03646,0.07292,0.46988,0.06838,0.05941,1.00000,0.08460,0.04334,0.12436,0.57924
missing_contact_mode_shift,oracle_full_state_policy,5,192,0.74479,0.73611,0.05208,0.05208,0.43210,0.06729,0.06611,1.00000,0.08694,0.04894,0.12764,0.58789
missing_contact_mode_shift,oracle_full_state_policy,6,192,0.82812,0.74324,0.03646,0.04688,0.46821,0.06432,0.05958,1.00000,0.09007,0.03742,0.12203,0.69078
missing_contact_mode_shift,oracle_full_state_policy,7,192,0.77604,0.75768,0.04688,0.03125,0.50000,0.07147,0.05589,1.00000,0.08871,0.04059,0.11884,0.65358
missing_contact_mode_shift,oracle_full_state_policy,8,192,0.76042,0.77193,0.02604,0.05729,0.45509,0.06770,0.05866,1.00000,0.08455,0.03371,0.12213,0.61844
missing_contact_mode_shift,oracle_full_state_policy,9,192,0.76042,0.76094,0.03646,0.04167,0.50296,0.06782,0.05484,1.00000,0.09069,0.03454,0.11919,0.63201
missing_contact_mode_shift,oracle_mechanics_repair,0,192,0.78646,0.73611,0.03646,0.07292,0.48276,0.08831,0.10571,0.96429,0.08795,0.04890,0.15623,0.59916
missing_contact_mode_shift,oracle_mechanics_repair,1,192,0.77083,0.70968,0.04167,0.07292,0.44898,0.08452,0.11420,1.00000,0.08665,0.05240,0.15913,0.57765
missing_contact_mode_shift,oracle_mechanics_repair,2,192,0.75000,0.69534,0.05208,0.06771,0.42282,0.08535,0.11408,1.00000,0.09327,0.05490,0.15938,0.55543
missing_contact_mode_shift,oracle_mechanics_repair,3,192,0.68750,0.70968,0.04167,0.06250,0.43243,0.08642,0.11505,0.96667,0.09025,0.04993,0.16161,0.50706
missing_contact_mode_shift,oracle_mechanics_repair,4,192,0.76562,0.75090,0.03125,0.07292,0.49306,0.08571,0.10633,1.00000,0.08957,0.04343,0.15089,0.58244
missing_contact_mode_shift,oracle_mechanics_repair,5,192,0.71875,0.74453,0.03646,0.09896,0.39735,0.08543,0.11335,0.95455,0.08702,0.05256,0.16224,0.49541
missing_contact_mode_shift,oracle_mechanics_repair,6,192,0.73438,0.71533,0.05208,0.06250,0.42657,0.08428,0.12240,0.90000,0.08952,0.05839,0.16047,0.54362
missing_contact_mode_shift,oracle_mechanics_repair,7,192,0.79688,0.70758,0.02083,0.08854,0.47403,0.08614,0.10460,1.00000,0.09045,0.03679,0.15258,0.60203
missing_contact_mode_shift,oracle_mechanics_repair,8,192,0.77604,0.71886,0.03125,0.07812,0.44156,0.08536,0.10771,1.00000,0.09269,0.04494,0.15490,0.58428
missing_contact_mode_shift,oracle_mechanics_repair,9,192,0.76562,0.72792,0.04167,0.07292,0.40940,0.08305,0.11499,0.96875,0.09150,0.05045,0.15981,0.57155
missing_contact_mode_shift,residual_dynamics_repair,0,192,0.57292,0.54348,0.03646,0.16667,0.18182,0.15204,0.40366,0.30769,0.05010,0.09623,0.28661,0.17582
missing_contact_mode_shift,residual_dynamics_repair,1,192,0.54167,0.44199,0.06771,0.20312,0.20000,0.15346,0.40869,0.33333,0.06104,0.11522,0.28680,0.07148
missing_contact_mode_shift,residual_dynamics_repair,2,192,0.54167,0.45455,0.05208,0.13542,0.30769,0.15696,0.40545,0.43750,0.05182,0.09566,0.27763,0.17580
missing_contact_mode_shift,residual_dynamics_repair,3,192,0.63542,0.46995,0.05729,0.15625,0.17910,0.15259,0.40295,0.38889,0.05786,0.10244,0.28494,0.23688
missing_contact_mode_shift,residual_dynamics_repair,4,192,0.58333,0.46809,0.04688,0.17188,0.29032,0.15310,0.40103,0.62500,0.05452,0.09623,0.28067,0.17436
missing_contact_mode_shift,residual_dynamics_repair,5,192,0.61979,0.50526,0.07812,0.16146,0.26154,0.15670,0.39595,0.68750,0.05796,0.11116,0.27771,0.20338
missing_contact_mode_shift,residual_dynamics_repair,6,192,0.61458,0.58201,0.07812,0.15625,0.25758,0.15322,0.39323,0.68750,0.05827,0.11127,0.27502,0.20529
missing_contact_mode_shift,residual_dynamics_repair,7,192,0.58854,0.50000,0.06771,0.11979,0.19672,0.15566,0.40221,0.33333,0.05400,0.10177,0.28134,0.23263
missing_contact_mode_shift,residual_dynamics_repair,8,192,0.57292,0.43333,0.07812,0.14583,0.22807,0.15765,0.40928,0.56250,0.05546,0.11068,0.28192,0.17332
missing_contact_mode_shift,residual_dynamics_repair,9,192,0.54688,0.45055,0.05208,0.13021,0.24242,0.15450,0.40076,0.63636,0.05385,0.09205,0.27625,0.18981
missing_contact_mode_shift,robust_mpc_fallback,0,192,0.71875,0.16923,0.05208,0.06771,0.33333,0.23052,0.51063,0.00000,0.03444,0.07726,0.24337,0.42191
missing_contact_mode_shift,robust_mpc_fallback,1,192,0.64062,0.21374,0.06771,0.05208,0.50000,0.23099,0.50634,0.33333,0.03585,0.08296,0.24198,0.35448
missing_contact_mode_shift,robust_mpc_fallback,2,192,0.65625,0.19048,0.03646,0.06771,0.40000,0.22931,0.50227,0.00000,0.03288,0.06507,0.23926,0.37477
missing_contact_mode_shift,robust_mpc_fallback,3,192,0.70312,0.20155,0.03646,0.03646,0.00000,0.22926,0.50179,0.00000,0.03335,0.06275,0.24033,0.46173
missing_contact_mode_shift,robust_mpc_fallback,4,192,0.65104,0.12698,0.02604,0.04167,0.00000,0.23008,0.50937,0.00000,0.03283,0.05792,0.24028,0.40805
missing_contact_mode_shift,robust_mpc_fallback,5,192,0.65104,0.17742,0.03646,0.04688,0.00000,0.23141,0.50542,0.00000,0.03272,0.06189,0.24041,0.39620
missing_contact_mode_shift,robust_mpc_fallback,6,192,0.71875,0.08333,0.04167,0.03125,0.00000,0.23249,0.51083,0.00000,0.03251,0.06444,0.24151,0.47850
missing_contact_mode_shift,robust_mpc_fallback,7,192,0.64062,0.10169,0.04688,0.03646,0.00000,0.23151,0.50676,0.00000,0.03246,0.06819,0.24092,0.39099
missing_contact_mode_shift,robust_mpc_fallback,8,192,0.62500,0.14754,0.06771,0.03646,0.00000,0.23190,0.50862,1.00000,0.03507,0.07928,0.24085,0.35965
missing_contact_mode_shift,robust_mpc_fallback,9,192,0.68750,0.17460,0.03646,0.04688,0.00000,0.23225,0.50607,0.00000,0.03194,0.06243,0.24003,0.43249
missing_contact_mode_shift,uncertainty_bloat_audit_v4,0,192,0.56771,0.48352,0.05208,0.16667,0.32432,0.16985,0.50519,0.36364,0.04329,0.11487,0.32527,0.12894
missing_contact_mode_shift,uncertainty_bloat_audit_v4,1,192,0.61979,0.52910,0.08333,0.13021,0.39474,0.17140,0.50164,0.56000,0.05266,0.12260,0.31988,0.20705
missing_contact_mode_shift,uncertainty_bloat_audit_v4,2,192,0.49479,0.51087,0.07292,0.19271,0.28205,0.17312,0.50297,0.59259,0.05308,0.12476,0.32169,0.00713
missing_contact_mode_shift,uncertainty_bloat_audit_v4,3,192,0.58854,0.52406,0.04688,0.14583,0.26531,0.16735,0.49642,0.57895,0.05037,0.10487,0.32211,0.18285
missing_contact_mode_shift,uncertainty_bloat_audit_v4,4,192,0.44271,0.34884,0.07812,0.19792,0.31250,0.17425,0.51900,0.40000,0.04568,0.13206,0.32902,-0.05921
missing_contact_mode_shift,uncertainty_bloat_audit_v4,5,192,0.52083,0.38554,0.08333,0.14062,0.25926,0.17567,0.51551,0.33333,0.04313,0.12779,0.32767,0.09190
missing_contact_mode_shift,uncertainty_bloat_audit_v4,6,192,0.56771,0.40462,0.07292,0.16667,0.16279,0.17261,0.51628,0.50000,0.04917,0.12521,0.32930,0.10992
missing_contact_mode_shift,uncertainty_bloat_audit_v4,7,192,0.54688,0.50267,0.08333,0.17708,0.28205,0.17298,0.50249,0.46667,0.04829,0.12997,0.32163,0.07338
missing_contact_mode_shift,uncertainty_bloat_audit_v4,8,192,0.53646,0.43182,0.07812,0.17188,0.25806,0.17489,0.50992,0.33333,0.04396,0.12998,0.32577,0.07112
missing_contact_mode_shift,uncertainty_bloat_audit_v4,9,192,0.54167,0.47778,0.08854,0.14062,0.23077,0.17420,0.50538,0.57895,0.05058,0.12793,0.32404,0.11078
nominal_noise,active_probe_then_plan,0,192,0.78125,0.32836,0.02604,0.07292,0.05970,0.12649,0.27514,0.60870,0.07836,0.02907,0.22332,0.56319
nominal_noise,active_probe_then_plan,1,192,0.74479,0.25641,0.03125,0.08854,0.06944,0.12635,0.27059,0.60294,0.07987,0.03011,0.22036,0.50518
nominal_noise,active_probe_then_plan,2,192,0.70833,0.18487,0.02604,0.11458,0.05634,0.12716,0.27539,0.56757,0.08196,0.03096,0.22555,0.43612
nominal_noise,active_probe_then_plan,3,192,0.77604,0.23438,0.02604,0.05729,0.02817,0.12604,0.27860,0.56452,0.07633,0.02691,0.22738,0.57816
nominal_noise,active_probe_then_plan,4,192,0.69792,0.29688,0.03125,0.12500,0.07042,0.12714,0.27814,0.60317,0.07722,0.03510,0.22571,0.40922
nominal_noise,active_probe_then_plan,5,192,0.68229,0.18018,0.03646,0.09375,0.06383,0.12826,0.27423,0.53704,0.06592,0.03472,0.22217,0.43520
nominal_noise,active_probe_then_plan,6,192,0.78646,0.25373,0.00521,0.11458,0.07937,0.12484,0.27135,0.60274,0.07732,0.01845,0.22422,0.53186
nominal_noise,active_probe_then_plan,7,192,0.76042,0.29060,0.02083,0.08333,0.06667,0.12741,0.27446,0.53333,0.07154,0.02547,0.22240,0.53567
nominal_noise,active_probe_then_plan,8,192,0.69271,0.16216,0.04167,0.13021,0.03333,0.13002,0.28114,0.52632,0.07180,0.04377,0.22443,0.38981
nominal_noise,active_probe_then_plan,9,192,0.66667,0.18692,0.03646,0.11979,0.11864,0.12823,0.27248,0.54688,0.07435,0.03497,0.21918,0.38470
nominal_noise,bayesian_model_expansion,0,192,0.69792,0.21239,0.06250,0.09375,0.04255,0.18451,0.37599,0.73333,0.05062,0.05200,0.23664,0.40773
nominal_noise,bayesian_model_expansion,1,192,0.73438,0.16000,0.06771,0.04167,0.01852,0.18592,0.37580,0.33333,0.05322,0.04805,0.23585,0.50795
nominal_noise,bayesian_model_expansion,2,192,0.69271,0.29412,0.08333,0.05729,0.09615,0.18729,0.36613,0.53571,0.05994,0.05682,0.23418,0.43632
